;CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON;Zonas;TIPO
10574;6606297;PANIFICADORA CENTRAL;1091102;BARAO DE VASCONCELOS ,546 - RODOLFO TEOFILO ,FORTALEZA - CE;14210;-3.7469553;-38.5479653;Zona_301;panificadora pao confeitaria
10575;24084023;AMR FOOD;5611201;DESEMBARGADOR GONZAGA ,597 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;1962;-3.797208;-38.50001;Zona_244;restaurante pizzaria pizza
10576;27855430;ISLA VILLAGE;8112500;GERALDO SOARES ,530 - BARROSO ,FORTALEZA - CE;7262;-3.8267488;-38.5083548;Zona_131;condominio edificio residencial
10577;39423203;ALFA MULTIMARCAS;7490104;ANTONIO SALES ,822 - JOAQUIM TAVORA ,FORTALEZA - CE;11570;-3.7419132;-38.514452793651486;Zona_306;negocios saude gestao
10578;25240088;SAL E BRASA GRILL;5611201;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;2499;-3.7761864;-38.5612029;Zona_205;restaurante pizzaria pizza
10579;31292157;COEFICIENTE MR;7319002;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;9163;-3.7345613;-38.4937465;Zona_68;representacoes servicos consultoria
10580;5451885;FACTUAL ENGENHARIA;4120400;TERESA CRISTINA ,571 - CENTRO ,FORTALEZA - CE;3138;-3.7256018;-38.5361648;Zona_151;construcoes engenharia construtora
10581;37300946;PITOMBEIRA SERVICOS EM SAUDE;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;500;-3.7265218;-38.5295116;Zona_227;servicos consultoria coworking
10582;15613677;CASARAO GRILL;5611201;POETA MARIO LINHARES ,321 - PREFEITO JOSE WALTER ,FORTALEZA - CE;2447;-3.8228956;-38.5534922;Zona_267;restaurante pizzaria pizza
10583;31247890;LELUMA ALIMENTOS;4729699;MIRTIL MEYER ,157 - MONDUBIM ,FORTALEZA - CE;10881;-3.8088699;-38.5749432;Zona_188;acai suplementos alimentos
10584;40207442;JN CONTABILIDADE E ASSESSORIA EMPRESARIAL;6920601;SENADOR POMPEU ,649 - CENTRO ,FORTALEZA - CE;6086;-3.7244535;-38.52871903606272;Zona_162;contabilidade contabil assessoria
10585;17375657;TRUCK AUTO;4520001;RUFINO DE ALENCAR ,378 - CENTRO ,FORTALEZA - CE;9977;-3.7244552;-38.5237131;Zona_95;auto car center
10586;53329721;L. C. C. MARTINS LTDA;6462000;TEOFREDO GOIANA ,800 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;11205;-3.7924754;-38.50395348969168;Zona_86;participacoes holding empreendimentos
10587;35065331;CLOUD KITCHEN;5620104;JUSTINIANO DE SERPA ,345 - FARIAS BRITO ,FORTALEZA - CE;14928;-3.7341425;-38.54206370403163;Zona_160;marmitaria pizzaria galeteria
10588;50864436;AUCUBO ENGENHARIA LTDA;4120400;CARLOS GONDIM ,692 - VILA VELHA ,FORTALEZA - CE;3311;-3.7194838;-38.594878;Zona_203;construcoes engenharia construtora
10589;18817621;K A V ARAUJO;4752100;GUILHERME ROCHA ,846 - CENTRO ,FORTALEZA - CE;13551;-3.7232005;-38.53893752795288;Zona_151;cell celular imports
10590;53201739;LA MIRAGE TATOO STUDIO & HAIR SALON;9602501;JOAQUIM NABUCO ,2270 - DIONISIO TORRES ,FORTALEZA - CE;10185;-3.74510275;-38.50464969272092;Zona_220;beleza studio barbearia
10591;25530118;FRANCA CONSTRUCOES;6810201;DOM LUIS ,807 - MEIRELES ,FORTALEZA - CE;13110;-3.73389575;-38.4940626653998;Zona_68;empreendimentos imoveis imobiliarios
10592;11823874;BIL CELL;4752100;TRISTAO GONCALVES ,279 - CENTRO ,FORTALEZA - CE;13482;-3.7243784;-38.53201639392523;Zona_227;cell celular imports
10593;14138947;VISTAMIX;4781400;MOZART PINHEIRO DE LUCENA ,1540 - VILA VELHA ,FORTALEZA - CE;1708;-3.7160062;-38.5952514;Zona_203;moda confeccoes modas
10594;37783303;AMANDINHA 10;7319003;FRIEZIO BARROSO ,370 - MONDUBIM ,FORTALEZA - CE;15525;-3.8129234;-38.5610076;Zona_248;marketing digital comunicacao
10595;7067474;Y ADACHI ULTRASSONOGRAFIA;8630503;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;5376;-3.7372857;-38.4994708;Zona_207;servicos medicos clinica
10596;43773367;CHARMED CLINIC;9602502;FRANCISCO SA ,4332 - ALVARO WEYNE ,FORTALEZA - CE;15312;-3.7148098;-38.5650279;Zona_192;estetica clinica studio
10597;46797620;VELODE;6209100;BARAO AQUIRAZ ,582 - MESSEJANA ,FORTALEZA - CE;8790;-3.8340729;-38.4900858;Zona_229;tecnologia consultoria servicos
10598;44189657;MHMP - DEVELOPMENT;6201501;EURICO MEDINA ,1020 - HENRIQUE JORGE ,FORTALEZA - CE;12754;-3.7630769;-38.5886319;Zona_123;tecnologia software solucoes
10599;28082494;ACF SERVICOS;7711000;PALESTINA ,245 - PASSARE ,FORTALEZA - CE;12426;-3.8072993;-38.5330001;Zona_251;car rent locacoes
10600;22044447;VT PARTICIPACOES;6822600;TRISTAO GONCALVES ,959 - CENTRO ,FORTALEZA - CE;13714;-3.7302253;-38.5338681;Zona_227;imoveis imobiliaria gestao
10601;46401053;WHALE CHAINS;6201501;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;12759;-3.7448947;-38.47282039022944;Zona_247;tecnologia software solucoes
10602;22764651;LOJAO DAS VARIEDADES;4755502;SENADOR POMPEU ,817 - CENTRO ,FORTALEZA - CE;16227;-3.7259362;-38.5290745;Zona_227;variedades aviamentos presentes
10603;14219119;VP2 SERVICOS ADMINISTRATIVOS;8211300;BRAGANCA ,1267 - GRANJA PORTUGAL ,FORTALEZA - CE;687;-3.7854935;-38.5975833;Zona_341;servicos consultoria coworking
10604;19823577;TIGELA REFEICOES E LANCHES;5611201;PADRE ANTONIO TOMAS ,121 - ALDEOTA ,FORTALEZA - CE;2461;-3.7390913;-38.5023605;Zona_207;restaurante pizzaria pizza
10605;14093043;ELEVE FITNESS;9313100;ACRE ,56 - PAN AMERICANO ,FORTALEZA - CE;9725;-3.75550455;-38.5624702630596;Zona_276;academia fitness pilates
10606;39512101;FISIOPOSTURE CENTRO DE FISIOTERAPIA E POSTURA;8650004;CARLOS VASCONCELOS ,2540 - JOAQUIM TAVORA ,FORTALEZA - CE;16376;-3.74416565;-38.51468443160685;Zona_42;clinica fisioterapia saude
10607;39523708;QUALIMERCHAN;7319002;INACIO ORIA ,276 - MESSEJANA ,FORTALEZA - CE;9349;-3.8306614;-38.4844102;Zona_215;representacoes servicos consultoria
10608;52801192;COMERCIAL MF;4744099;VALERIA ,290 - BARROSO ,FORTALEZA - CE;8286;-3.8226847;-38.5055464;Zona_199;construcao construcoes deposito
10609;26246958;OUTRA VIA;4781400;PESSOA ANTA ,14 - CENTRO ,FORTALEZA - CE;1401;-3.7214573;-38.5229843;Zona_162;moda confeccoes modas
10610;44471831;EAC CONSULTORIA;8211300;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;856;-3.73920265;-38.47292863540481;Zona_103;servicos consultoria coworking
10611;30191543;CASA DA VILA;8211300;TORQUATO AGUIAR ,50 - MEIRELES ,FORTALEZA - CE;449;-3.7229409;-38.5094108;Zona_284;servicos consultoria coworking
10612;37401523;RED MONKEY BARBEARIA;9602501;PROFESSOR NOGUEIRA ,147 - PARQUE ARAXA ,FORTALEZA - CE;10252;-3.7345165;-38.54948;Zona_164;beleza studio barbearia
10613;10276500;PICANHA DO RAILSON;5611201;FELINO BARROSO ,376 - FATIMA ,FORTALEZA - CE;2182;-3.7459137;-38.52855528650359;Zona_19;restaurante pizzaria pizza
10614;20123955;M-6 FITNESS;9313100;CONEGO DE CASTRO ,2882 - VILA PERI ,FORTALEZA - CE;9662;-3.79403595;-38.58214099430323;Zona_231;academia fitness pilates
10615;18224748;RV COMERCIO;4744099;OLYNTHO ARRUDA ,865A - SAPIRANGA ,FORTALEZA - CE;8334;-3.8042123;-38.4654358;Zona_230;construcao construcoes deposito
10616;10948223;AA CGD ACADEMIA FITNESS E WELLNESS LTDA;9313100;PADRE ANTONIO TOMAS ,2610 - COCO ,FORTALEZA - CE;9657;-3.74399955;-38.48904012129772;Zona_154;academia fitness pilates
10617;41147478;REVOLUT;7490104;DA ASSUNCAO ,37 - CENTRO ,FORTALEZA - CE;11449;-3.7305829;-38.5271092;Zona_227;negocios saude gestao
10618;40380645;BODEGA DO BETINHO;4729699;DESEMBARGADOR FAUSTINO DE ALBUQUERQUE ,330 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;10895;-3.7824306;-38.4987221;Zona_113;acai suplementos alimentos
10619;15696707;FILHOS DA MISERICORDIA;9491000;Q ,93 - ITAPERI ,FORTALEZA - CE;10553;-3.8046634;-38.5510687;Zona_66;igreja deus comunidade
10620;34385738;SAVOIR RH;8599604;OLIVEIRA PAIVA ,1194 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;5725;-3.79564705;-38.495669001982094;Zona_244;consultoria treinamentos servicos
10621;11850544;MARCELO CELL;4752100;24 DE MAIO ,411 - CENTRO ,FORTALEZA - CE;13483;-3.7253514;-38.531078;Zona_227;cell celular imports
10622;39857483;FABIO C LOPES;9511800;SEBASTIAO DE ABREU ,177 - MARAPONGA ,FORTALEZA - CE;16342;-3.7947128;-38.5673059;Zona_262;solucoes informatica tecnologia
10623;9217115;CETECH TECNOLOGIA;8211300;SENADOR POMPEU ,1867 - JOSE BONIFACIO ,FORTALEZA - CE;694;-3.73540095;-38.53183317483361;Zona_285;servicos consultoria coworking
10624;49519662;A2 GESTAO EMPRESARIAL;7020400;ANTONIO SALES ,1317 - JOAQUIM TAVORA ,FORTALEZA - CE;6634;-3.74217775;-38.5119695813669;Zona_306;consultoria servicos empresarial
10625;41572363;COLEGIO CIVICO MILITAR ACADEMOS;8513900;COSTA BARROS ,850 - ALDEOTA ,FORTALEZA - CE;16628;-3.7290753;-38.51634125417732;Zona_284;colegio escola educacional
10626;45892257;MP CONSTRUTORA;4120400;SENADOR POMPEU ,1613 - CENTRO ,FORTALEZA - CE;3296;-3.7329135;-38.5311148;Zona_227;construcoes engenharia construtora
10627;12645134;VAN LANKVELD NEGOCIOS;7490104;SILVA JATAHY ,90 - MEIRELES ,FORTALEZA - CE;11489;-3.7304409;-38.4893583;Zona_347;negocios saude gestao
10628;33904428;MECMAC PECAS E SERVICOS PARA MAQUINAS;4530703;PROFESSOR FRANCISCO CARLOS ,1024 - SAO BENTO ,FORTALEZA - CE;9117;-3.8537776;-38.4829884;Zona_159;pecas auto servicos
10629;17995346;CSN DISTRIBUIDORA;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;381;-3.7363774;-38.4997069882904;Zona_207;servicos consultoria coworking
10630;10226584;VIRTUAL CELULARES;4752100;DOM LUIS ,1200 - MEIRELES ,FORTALEZA - CE;13584;-3.7362805;-38.4907015;Zona_68;cell celular imports
10631;12648543;AGUA EXPRESSA;4723700;LEONARDO MOTA ,295 - MEIRELES ,FORTALEZA - CE;15430;-3.7269616;-38.4932996;;bebidas distribuidora comercial
10632;34073685;PLAYCASES NORTE;4751201;BEZERRA DE MENEZES ,2450 - PRESIDENTE KENNEDY ,FORTALEZA - CE;16069;-3.73493465;-38.5659868071884;Zona_196;informatica acessorios solucoes
10633;42069284;LIMACONSULT - CONSULTORIA E GESTAO;7319002;MANOEL PEREIRA ,220 - PAUPINA ,FORTALEZA - CE;9344;-3.8400305;-38.4869971;Zona_240;representacoes servicos consultoria
10634;176086;SUPER MISTURINHA;4755502;PROF VIRGILIO MORAIS ,240 - AUTRAN NUNES ,FORTALEZA - CE;16216;-3.7505569;-38.5966663;Zona_307;variedades aviamentos presentes
10635;52360951;CONTROLCAR CENTRO ESPECIALIZADO DE SERVICOS AUTOMOTIVOS;4530703;1006 ,166 - CONJUNTO CEARA II ,FORTALEZA - CE;9142;-3.7726991;-38.6176816;Zona_110;pecas auto servicos
10636;37517112;PIZZAS PASSARE;5611203;HEROIS DO ACRE ,716 - PASSARE ,FORTALEZA - CE;4626;-3.8030635;-38.5352025;Zona_126;acai lanches cafe
10637;29483689;VALIM CONSULTORIA;8211300;VILA RICA ,563 - SERRINHA ,FORTALEZA - CE;817;-3.7872055;-38.5472032;Zona_45;servicos consultoria coworking
10638;9137728;NTSEC - NETWORK SECURITY;6209100;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;8873;-3.73920265;-38.47292863540481;Zona_103;tecnologia consultoria servicos
10639;24429497;BIG MONSTER;5611203;DOUTOR SILAS MUNGUBA ,3128 - ITAPERI ,FORTALEZA - CE;4925;-3.78895565;-38.54497568333222;Zona_45;acai lanches cafe
10640;35558603;JM CONSTRUCOES;4120400;DOUTOR SILAS MUNGUBA ,150 - ITAPERI ,FORTALEZA - CE;3239;-3.7843454;-38.553685;Zona_254;construcoes engenharia construtora
10641;24148299;UERF DA ESCOLA MUNICIPAL PADRE ARIMATEIA DINIZ;8550301;810 ,S/N - CONJUNTO CEARA ,FORTALEZA - CE;15933;-3.7653451;-38.61298289742278;Zona_129;uerf escola municipal
10642;16538854;INVESTMETRICA;7020400;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;6566;-3.7345613;-38.4937465;Zona_68;consultoria servicos empresarial
10643;19724948;FUTURO PARTICIPACOES;6462000;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;11154;-3.7538641;-38.4906286;Zona_114;participacoes holding empreendimentos
10644;15676119;ALPHA EXPRESS;8291100;DOMINGOS OLIMPIO ,597 - JOSE BONIFACIO ,FORTALEZA - CE;14611;-3.7373467;-38.5286193;Zona_317;solucoes assessoria promotora
10645;46492108;STAR COSMETICOS E VARIEDADES;4772500;JOSIAS PAULA DE SOUSA ,547 - VICENTE PINZON ,FORTALEZA - CE;12391;-3.7288998;-38.472266;Zona_331;cosmeticos distribuidora perfumaria
10646;86825023;LAVEBEM;4772500;JOAO CORDEIRO ,180 - PRAIA DE IRACEMA ,FORTALEZA - CE;12344;-3.72186725;-38.51211236423538;Zona_284;cosmeticos distribuidora perfumaria
10647;27950912;ANGELA FREITAS NATURA;7319002;PASCOAL DE CASTRO ALVES ,51 - VICENTE PINZON ,FORTALEZA - CE;9320;-3.7330709;-38.4760927;Zona_103;representacoes servicos consultoria
10648;22922938;M C PARKING;6810201;COSTA BARROS ,915 - CENTRO ,FORTALEZA - CE;12979;-3.7268906;-38.522287;Zona_95;empreendimentos imoveis imobiliarios
10649;13552899;SPICY GOURMET;5611201;BARAO DE ARATANHA ,146 - CENTRO ,FORTALEZA - CE;2197;-3.7342166;-38.5270303;Zona_317;restaurante pizzaria pizza
10650;7687230;ULTRAPAR;6810201;ALFREDO LADISLAU ,1478 - VARJOTA ,FORTALEZA - CE;13014;-3.7381173;-38.4868687;Zona_202;empreendimentos imoveis imobiliarios
10651;3924879;OITAVA ESTACAO;4781400;WASHINGTON SOARES ,4335 - SAPIRANGA ,FORTALEZA - CE;1318;-3.79398795;-38.47961813785068;Zona_344;moda confeccoes modas
10652;18467531;FX SOLAR;4321500;727 ,301 - CONJUNTO CEARA ,FORTALEZA - CE;12022;-3.7718582;-38.6039058;Zona_224;solar servicos engenharia
10653;52167636;LFBV TECHNOLOGY;8211300;JOAQUIM MAGALHAES ,1207 - JOSE BONIFACIO ,FORTALEZA - CE;634;-3.73994925;-38.52744490142661;Zona_19;servicos consultoria coworking
10654;9358361;COLINA CAR;4511102;JOVITA FEITOSA ,1102 - PARQUELANDIA ,FORTALEZA - CE;11974;-3.7415892;-38.5650942;Zona_101;veiculos car multimarcas
10655;4380292;COLEGIO MAIRYNK;8513900;PROF. VIRGILIO DE MORAIS ,851 - AUTRAN NUNES ,FORTALEZA - CE;16613;-3.7565041;-38.5974524;Zona_232;colegio escola educacional
10656;10903091;CONTABIZ;6920601;DESEMBARGADOR GONZAGA ,487 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;6149;-3.7954611;-38.500400563430034;Zona_244;contabilidade contabil assessoria
10657;15306896;ASSEMBLEIA DE DEUS MANANCIAL;9491000;CORONEL DIONISIO ALENCAR ,575 - MESSEJANA ,FORTALEZA - CE;10378;-3.8343555;-38.4888196;Zona_215;igreja deus comunidade
10658;20594233;FR SERVICOS ESPECIALIZADOS;4520001;TIBURCIO CAVALCANTE ,1958 - ALDEOTA ,FORTALEZA - CE;10056;-3.7415639;-38.5046181;Zona_207;auto car center
10659;23411376;RATIS SOLUCOES TECNOLOGICAS;6209100;TREZE DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;8742;-3.74925025;-38.52905533286901;Zona_234;tecnologia consultoria servicos
10660;4410038;REY DA CAMBAGEM;4520001;DUQUE DE CAXIAS ,1289 - CENTRO ,FORTALEZA - CE;10034;-3.730078;-38.5357292;Zona_160;auto car center
10661;40586578;PAD CONSULTORIA;8291100;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;14636;-3.73920265;-38.47292863540481;Zona_103;solucoes assessoria promotora
10662;35864240;NUCLEO CONTABIL;6920601;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;6089;-3.7538641;-38.4906286;Zona_114;contabilidade contabil assessoria
10663;35759300;PRATO DO CHEF;5611201;JOAQUIM TORRES ,888 - JOAQUIM TAVORA ,FORTALEZA - CE;2018;-3.7417649;-38.5172588;Zona_42;restaurante pizzaria pizza
10664;32387329;OH MY PIZZA!;5611201;DOS TABAJARAS ,458 - PRAIA DE IRACEMA ,FORTALEZA - CE;2268;-3.7195777;-38.51572865954835;Zona_25;restaurante pizzaria pizza
10665;26480544;WANDEMBERG REPRESENTACOES;7319002;SARGENTO HERMINIO SAMPAIO ,5419 - ANTONIO BEZERRA ,FORTALEZA - CE;9230;-3.7341949;-38.5883054;Zona_255;representacoes servicos consultoria
10666;14593522;FARMACIA DO POVO BRASILEIRO;4771701;SETE DE SETEMBRO ,164 - PARANGABA ,FORTALEZA - CE;13432;-3.7738488;-38.5635196;Zona_205;farmacia farma drogaria
10667;45341943;YANNE KESSIA;4520001;GOIANIA ,251 - HENRIQUE JORGE ,FORTALEZA - CE;9940;-3.763992;-38.585919;Zona_123;auto car center
10668;32980964;DL SERVICOS CONTABEIS;6920601;DOUTOR CARLOS RIBEIRO PAMPLONA ,100 - EDSON QUEIROZ ,FORTALEZA - CE;6075;-3.77464765;-38.4807452443229;Zona_263;contabilidade contabil assessoria
10669;13259009;TF BATERIAS;4530703;ENGENHEIRO SANTANA JUNIOR ,2900 - COCO ,FORTALEZA - CE;9109;-3.7478018;-38.489731;Zona_154;pecas auto servicos
10670;25176334;STYLO SELETO;4781400;PESSOA ANTA ,14 - CENTRO ,FORTALEZA - CE;1086;-3.7214573;-38.5229843;Zona_162;moda confeccoes modas
10671;49156788;HOME HEALTH LTDA;9313100;DOUTOR MARLIO FERNANDES ,100 - EDSON QUEIROZ ,FORTALEZA - CE;9773;-3.7579576;-38.4851522;Zona_238;academia fitness pilates
10672;39837961;VOID TECH CO;7020400;SILVA JATAHY ,982 - MEIRELES ,FORTALEZA - CE;6738;-3.7286342;-38.4952819;Zona_290;consultoria servicos empresarial
10673;34610080;SCP MESTRE ANTONIO;4110700;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;7923;-3.7413961;-38.4873288;Zona_154;empreendimentos incorporacoes ltda
10674;24828009;UERF DA ESCOLA MUNICIPAL ELEAZAR DE CARVALHO;8550301;FRANCISCO ALVES PEREIRA ,349 - CAIS DO PORTO ,FORTALEZA - CE;15947;-3.72234805;-38.47566628679612;;uerf escola municipal
10675;49784784;FARMACIA DO DOUTOR;4771701;ALBERTO TORRES ,3604 - MESSEJANA ,FORTALEZA - CE;13346;-3.8159881;-38.4980398;Zona_9;farmacia farma drogaria
10676;5580047;COLEGIO MOZAR ANSELMO;8513900;ADOLFO MARINHO ,358 - PAUPINA ,FORTALEZA - CE;16662;-3.8495167;-38.48398130252852;Zona_21;colegio escola educacional
10677;37364305;BAMBU EDUCACAO;8599604;PADRE JANUARIO CAMPOS ,363 - PARQUE MANIBURA ,FORTALEZA - CE;5934;-3.79540975;-38.4893827018664;Zona_100;consultoria treinamentos servicos
10678;48717408;STUDIO 5B;7111100;VICENTE LINHARES ,500 - ALDEOTA ,FORTALEZA - CE;15793;-3.7425022;-38.50001855967268;Zona_207;arquitetura estudio projetos
10679;16672967;ECONOMIAFARMA;4771701;TENENTE LISBOA ,737 - JACARECANGA ,FORTALEZA - CE;13323;-3.7185064;-38.5419085;Zona_161;farmacia farma drogaria
10680;37872245;FORTALEZA ENXOVAIS;4781400;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;1172;-3.7265218;-38.5295116;Zona_227;moda confeccoes modas
10681;20165134;INDUSTRIA DE PROJETOS;7112000;DOM LUIS ,500 - ALDEOTA ,FORTALEZA - CE;6819;-3.73399025;-38.49707590694345;Zona_290;engenharia servicos consultoria
10682;7764208;AGL ELETRICAS;4321500;PADRE ANCHIETA ,100 - CARLITO PAMPLONA ,FORTALEZA - CE;12149;-3.722184;-38.5502586;Zona_269;solar servicos engenharia
10683;15491812;IMV SERVICOS MEDICOS LTDA;8610102;CAMPO AMOR ROCHA ,38 - FATIMA ,FORTALEZA - CE;14503;-3.7536237;-38.5249425244;Zona_158;servicos medicos med
10684;30949472;FOTONVOLT;4321500;JULIANA ,102 - MONDUBIM ,FORTALEZA - CE;12049;-3.8271249;-38.5673198;Zona_109;solar servicos engenharia
10685;11087763;EDIFICIO MAISON ISABEL;8112500;EDUARDO GARCIA ,920 - ALDEOTA ,FORTALEZA - CE;7236;-3.7398053;-38.4940731;Zona_68;condominio edificio residencial
10686;41103173;LUCAS OAKS PERFORMANCE E SAUDE;9313100;FRIEZIO BARROSO ,370 - MONDUBIM ,FORTALEZA - CE;9681;-3.8129234;-38.5610076;Zona_248;academia fitness pilates
10687;53197795;CONER;4110700;DA ASSUNCAO ,1274 - JOSE BONIFACIO ,FORTALEZA - CE;7958;-3.74106575;-38.53097962104311;Zona_19;empreendimentos incorporacoes ltda
10688;48275633;MR ARTHUR BAR;5611201;GUSTAVO SAMPAIO ,525 - PARQUELANDIA ,FORTALEZA - CE;2101;-3.73398985;-38.54953184601633;Zona_164;restaurante pizzaria pizza
10689;8869191;DELFOS DESENVOLVIMENTO EMPRESARIAL;7020400;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;6678;-3.7329008;-38.509812246842685;Zona_173;consultoria servicos empresarial
10690;18678126;ACAI DO REI;5611203;MONTE LIBANO ,648 - MONDUBIM ,FORTALEZA - CE;4736;-3.82196205;-38.56005746227719;Zona_267;acai lanches cafe
10691;34334773;GOMES SERVICOS SAUDE OCUPACIONAL,SEGURANCA DO TRABALHO;8630503;FELINO BARROSO ,801 - FATIMA ,FORTALEZA - CE;5091;-3.7487589;-38.52780016632085;Zona_19;servicos medicos clinica
10692;42035958;CHURROS SABOREAR;8211300;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;819;-3.7538641;-38.4906286;Zona_114;servicos consultoria coworking
10693;28099770;CELEBRE BRINDES;4729699;ALANIS MARIA LAURINDO DE OLIVEIRA ,460 - CONJUNTO CEARA ,FORTALEZA - CE;10809;-3.7658066;-38.6058418;Zona_169;acai suplementos alimentos
10694;11111450;LEANDRU'S CONDOMINIO;8112500;FAUSTO AGUIAR ,150 - MESSEJANA ,FORTALEZA - CE;7395;-3.8124248;-38.4922475;Zona_216;condominio edificio residencial
10695;9656027;X DO JOAO;5611203;WASHINGTON SOARES ,723 - EDSON QUEIROZ ,FORTALEZA - CE;4719;-3.760608;-38.4827149;Zona_238;acai lanches cafe
10696;39466138;V G CONSTRUCOES;6810201;DEPUTADO PAULINO ROCHA ,2349 - PASSARE ,FORTALEZA - CE;13122;-3.8105002;-38.518696;Zona_44;empreendimentos imoveis imobiliarios
10697;12226451;FERNANDO AUDITORIA E CONSULTORIA;6920601;ALAN KARDEC ,774 - MONTESE ,FORTALEZA - CE;6321;-3.7652783;-38.5492508;Zona_228;contabilidade contabil assessoria
10698;18746434;COMUNIDADE CRISTA REUEL;9491000;CIDADE ECOLOGICA ,57 - EDSON QUEIROZ ,FORTALEZA - CE;10472;-3.7713096;-38.47426825438497;Zona_324;igreja deus comunidade
10699;5853814;ATNE;9511800;REPUBLICA DA ARMENIA ,1200 - PARQUE MANIBURA ,FORTALEZA - CE;16319;-3.7919164;-38.4813441368606;Zona_344;solucoes informatica tecnologia
10700;12998437;M7P CONSULTORIA E SERVICOS;8211300;CAMPO AMOR ROCHA ,38 - FATIMA ,FORTALEZA - CE;364;-3.7536237;-38.5249425244;Zona_158;servicos consultoria coworking
10701;37163381;MY IMOBI;4120400;DOM LUIS ,500 - ALDEOTA ,FORTALEZA - CE;3048;-3.73399025;-38.49707590694345;Zona_290;construcoes engenharia construtora
10702;34344444;Moto garagem 18;4541206;GENERAL OSORIO DE PAIVA ,1864 - VILA PERI ,FORTALEZA - CE;16567;-3.7828918;-38.5783671;Zona_134;motos moto pecas
10703;14793972;FORTALEZA AUTO ELETRICA;4530703;IEDA PEREIRA ,387 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;9090;-3.7868859;-38.488046848553;Zona_184;pecas auto servicos
10704;11187913;MANDACARU CONSULTORIA;7020400;CORONEL JUCA ,1612 - ALDEOTA ,FORTALEZA - CE;6682;-3.7423656;-38.4927976;Zona_68;consultoria servicos empresarial
10705;454239;VESTILO;1412601;SALVADOR CORREIA SA ,176 - EDSON QUEIROZ ,FORTALEZA - CE;4107;-3.7889759;-38.4753888;Zona_344;confeccoes jeans moda
10706;11157919;ANDRE E GONCALVES REPRESENTACOES;4619200;PEDRO BORGES ,33 - CENTRO ,FORTALEZA - CE;12848;-3.7282138;-38.5275682;Zona_227;representacoes representacao comercio
10707;25169918;MADAME CONCEITO;4781400;TENENTE LISBOA ,737 - JACARECANGA ,FORTALEZA - CE;1085;-3.7185064;-38.5419085;Zona_161;moda confeccoes modas
10708;51021620;COMPANHIA DO ALARME;4751201;BEZERRA DE MENEZES ,240 - FARIAS BRITO ,FORTALEZA - CE;16122;-3.7307264;-38.54223452533506;Zona_160;informatica acessorios solucoes
10709;48968716;ATIVOS REABILITACAO;8650004;HERACLITO GRACA ,653 - CENTRO ,FORTALEZA - CE;16464;-3.73511205;-38.518677667187504;Zona_335;clinica fisioterapia saude
10710;8218192;N & F SERVICOS MEDICOS;8630503;MARCOS MACEDO ,1333 - ALDEOTA ,FORTALEZA - CE;5047;-3.736444;-38.4905576;Zona_68;servicos medicos clinica
10711;49599750;FORTALEZA DO MARTELO;8211300;ANTONIO SALES ,3169 - DIONISIO TORRES ,FORTALEZA - CE;266;-3.7472533;-38.495727419002286;Zona_241;servicos consultoria coworking
10712;30521210;IMPERIO DA CONSTRUCAO;4744099;COSTA BARROS ,2201 - ALDEOTA ,FORTALEZA - CE;8362;-3.7322148;-38.5058627;Zona_173;construcao construcoes deposito
